deal_id,issue_date,issuer_name,issue_type,transaction_status,nation,filing_date,offer_price,stock_1d,stock_1w,stock_1m,ipo_proceeds,market_value_before,market_value_after,exchange,security_type,technique,spread,sub_region,region,economic_sector,business_sector,bookrunner,target_market
1.54E+11,3/25/2021,Ikena Oncology Inc,IPO,Live,United States,3/22/2021,16,28.3,23.5,20.94,143.75,428.41,572.16,Nasdaq,Common Stock,Negotiated Sale|Firm Commitment,7,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Jefferies LLC|Cowen & Co|Credit Suisse Securities (USA) LLC|William Blair & Co,United States Of America (North America)
1.54E+11,3/25/2021,Blackrock Innovation & Growth Trust,IPO,Live,United States,12/18/2020,20,19.9978582,20.15062584,20.15258566,4400,NA,NA,New York Stock Exchange,Common Stock,Negotiated Sale|Firm Commitment,NA,North America,Americas,Financials,Collective Investments,"Morgan Stanley & Co LLC|BofA Securities Inc|UBS Securities LLC|Raymond James & Associates Inc|Wells Fargo Securities LLC|Ameriprise Financial Inc|Oppenheimer & Co Inc|RBC Capital Markets LLC|Stifel Nicolaus & Co Inc|Aegis Capital Corp.|American Veterans Group PBC|Amerivet Securities Inc|B Riley FBR|Bancroft Capital LLC|Brookline Capital Markets|DA Davidson & Co Inc|GMS Group Inc.|Hennion & Walsh, Inc|Hilltop Securities Inc|InCapital LLC|Ingalls & Snyder|Janney Montgomery Scott LLC|JonesTrading Institutional Services LLC|Ladenburg Thalmann & Co|Maxim Group LLC|National Securities Corp (US)|Newbridge Securities|Northland Securities Inc|Pershing LLC|Rockefeller Securities Group, Inc.|Wedbush Securities, Inc.|Wintrust Securities Ltd|Alliance Global Partners|Alexander Capital LP|Huntleigh Securities Corporation|Regal Securities Inc|Synovus Securities Inc",United States Of America (North America)
1.54E+11,3/25/2021,Design Therapeutics Inc,IPO,Live,United States,3/25/2021,19,34.01,29.42,19.27,262.2,1295.08,1557.28,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7.37,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Goldman Sachs & Co|SVB Leerink LLC|Piper Sandler & Co,United States Of America (North America)
1.54E+11,3/25/2021,Alignment Healthcare Inc,IPO,Live,United States,3/18/2021,18,19,23.2,24.71,549.26,2980.33,3430.58,Nasdaq,Common Stock,Negotiated Sale|Firm Commitment,6.5,North America,Americas,Healthcare,Healthcare Services & Equipment,Goldman Sachs & Co|Morgan Stanley & Co LLC|JP Morgan Securities LLC|BofA Securities Inc|William Blair & Co|UBS Securities LLC|Piper Sandler & Co|Raymond James & Associates Inc,United States Of America (North America)
1.54E+11,3/25/2021,Edgewise Therapeutics Inc,IPO,Live,United States,3/22/2021,16,35.99,30.25,27.54,176,585.07,761.07,Nasdaq,Common Stock,Negotiated Sale|Firm Commitment,7,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,"JP Morgan Securities LLC|Goldman Sachs & Co|SVB Leerink LLC|Wedbush Securities, Inc.",United States Of America (North America)
1.54E+11,3/25/2021,ThredUp Inc,IPO,Live,United States,3/17/2021,14,31.4,21.71,19.11,168,NA,NA,Nasdaq,Class A Common Shares,Firm Commitment|Negotiated Sale,NA,North America,Americas,Consumer Cyclicals,Retailers,Goldman Sachs & Co|Morgan Stanley & Co LLC|Barclays Capital Inc|William Blair & Co|Wells Fargo Securities LLC|KeyBanc Capital Markets Inc|Needham & Co LLC|Piper Sandler & Co|Telsey Advisory Group LLC,United States Of America (North America)
1.54E+11,3/24/2021,SEMrush Holdings Inc,IPO,Live,United States,3/1/2021,14,11.8,12.78,16.45,150.07,140,1888.63,New York Stock Exchange,Class A Common Shares,Firm Commitment|Negotiated Sale,7,North America,Americas,Technology,Software & IT Services,Goldman Sachs & Co|JP Morgan Securities LLC|Jefferies LLC|KeyBanc Capital Markets Inc|Piper Sandler & Co|Stifel Nicolaus & Co Inc,United States Of America (North America)
1.54E+11,3/24/2021,Landcadia Holdings IV Inc,IPO,Live,United States,3/24/2021,10,9.92,9.94,10,500,143.75,643.75,Nasdaq,Units,Negotiated Sale|Firm Commitment,2,North America,Americas,Financials,Investment Holding Companies,Jefferies LLC,United States Of America (North America)
1.54E+11,3/24/2021,Cricut Inc,IPO,Live,United States,3/16/2021,20,18,20,22.96,328.69,4162.32,4451.2,Nasdaq,Class A Common Shares,Firm Commitment|Negotiated Sale,7,North America,Americas,Industrials,Industrial Goods,Goldman Sachs & Co|Morgan Stanley & Co LLC|Citigroup Global Markets Inc|Barclays Capital Inc|Robert W Baird & Co Inc,United States Of America (North America)
1.54E+11,3/24/2021,Vizio Holding Corp,IPO,Live,United States,3/24/2021,21,20.75,24.31,22.89,257.25,180.88,339.64,New York Stock Exchange,Class A Common Shares,Firm Commitment|Negotiated Sale,6.75,North America,Americas,Technology,Technology Equipment,JP Morgan Securities LLC|BofA Securities Inc|Wells Fargo Securities LLC|Guggenheim Securities LLC|Needham & Co LLC|Piper Sandler & Co|Roth Capital Partners Inc,United States Of America (North America)
1.54E+11,3/24/2021,Elite Education Group International Ltd,IPO,Live,United States,3/12/2021,8,15.5,11.91,5.28,6,63.5,69.5,Nasdaq,Units,Firm Commitment|Negotiated Sale,8,North America,Americas,Academic & Educational Services,Academic & Educational Services,ViewTrade Securities Inc,United States Of America (North America)
1.54E+11,3/24/2021,MSD Acquisition Corp,IPO,Live,United States,2/19/2021,10,10.01,10.18,10.32,500,143.75,625,Nasdaq,Units,Negotiated Sale|Firm Commitment,2,North America,Americas,Financials,Investment Holding Companies,Goldman Sachs & Co|Morgan Stanley & Co LLC,United States Of America (North America)
1.54E+11,3/24/2021,Diversey Holdings Ltd,IPO,Live,United States,3/16/2021,15,15.08,14.77,15.27,767.31,3864.95,4632.26,Nasdaq,Ordinary Shares,Negotiated Sale|Firm Commitment,4.75,North America,Americas,Basic Materials,Chemicals,Citigroup Global Markets Inc|Morgan Stanley & Co LLC|Barclays Capital Inc|JP Morgan Securities LLC|BofA Securities Inc|Credit Suisse Securities (USA) LLC|Goldman Sachs & Co|Jefferies LLC|RBC Capital Markets LLC|UBS Securities LLC|Robert W Baird & Co Inc|Guggenheim Securities LLC|Siebert Williams Shank & Co,United States Of America (North America)
1.54E+11,3/23/2021,Decarbonization Plus Acquisition Corp III,IPO,Live,United States,2/12/2021,10,9.85,9.96,10.01,350,100.63,450.63,Nasdaq,Units,Firm Commitment|Negotiated Sale,2,North America,Americas,Financials,Investment Holding Companies,Credit Suisse Securities (USA) LLC|Citigroup Global Markets Inc,United States Of America (North America)
1.54E+11,3/23/2021,ACV Auctions Inc,IPO,Live,United States,3/23/2021,25,30,34.61,34.06,475.81,3440.03,3915.84,Nasdaq,Class A Common Shares,Negotiated Sale|Firm Commitment,6,North America,Americas,Technology,Software & IT Services,Goldman Sachs & Co|JP Morgan Securities LLC|Citigroup Global Markets Inc|BofA Securities Inc|Jefferies LLC|Canaccord Genuity LLC|Guggenheim Securities LLC|JMP Securities LLC|Piper Sandler & Co|Raymond James & Associates Inc,United States Of America (North America)
1.54E+11,3/23/2021,Disruptive Acquisition Corp I,IPO,Live,United States,3/8/2021,10,9.83,9.88,9.95,250,71.88,321.88,Nasdaq,Units,Negotiated Sale|Firm Commitment,2,North America,Americas,Financials,Investment Holding Companies,Credit Suisse Securities (USA) LLC|Citigroup Global Markets Inc,United States Of America (North America)
1.54E+11,3/23/2021,Corazon Capital V838 Monoceros Corp,IPO,Live,United States,2/12/2021,10,9.82,9.95,9.99,200,57.5,257.5,Nasdaq,Units,Negotiated Sale|Firm Commitment,2,North America,Americas,Financials,Investment Holding Companies,Citigroup Global Markets Inc,United States Of America (North America)
1.54E+11,3/23/2021,Northern Genesis Acquisition Corp III,IPO,Live,United States,3/23/2021,10,9.89,9.98,10.06,150,43.13,187.5,New York Stock Exchange,Units,Firm Commitment|Negotiated Sale,2,North America,Americas,Financials,Investment Holding Companies,Morgan Stanley & Co LLC|Wells Fargo Securities LLC|TD Securities (USA) Inc,United States Of America (North America)
1.54E+11,3/23/2021,DigitalOcean Holdings Inc,IPO,Live,United States,3/23/2021,47,41.76,42.13,41.63,775.5,4173.76,4949.26,New York Stock Exchange,Common Stock,Firm Commitment|Negotiated Sale,6,North America,Americas,Technology,Software & IT Services,Morgan Stanley & Co LLC|Goldman Sachs & Co|JP Morgan Securities LLC|BofA Securities Inc|Barclays Capital Inc|KeyBanc Capital Markets Inc|Canaccord Genuity LLC|Stifel Nicolaus & Co Inc|JMP Securities LLC,United States Of America (North America)
1.54E+11,3/23/2021,Khosla Ventures Acquisition Co III,IPO,Live,United States,3/23/2021,10,9.86,9.96,10.07,500,50,550,Nasdaq,Class A Common Shares,Negotiated Sale|Firm Commitment,2,North America,Americas,Financials,Investment Holding Companies,Goldman Sachs & Co|Citigroup Global Markets Inc,United States Of America (North America)
1.54E+11,3/23/2021,Khosla Ventures Acquisition Co II,IPO,Live,United States,3/23/2021,10,10,10.09,10.1,400,50,450,Nasdaq,Class A Common Shares,Negotiated Sale|Firm Commitment,2,North America,Americas,Financials,Investment Holding Companies,Citigroup Global Markets Inc|Goldman Sachs & Co,United States Of America (North America)
1.54E+11,3/22/2021,Dragoneer Growth Opportunities Corp III,IPO,Live,United States,3/22/2021,10,10.01,10.08,10.05,400,115,500,Nasdaq,Class A Common Shares,Negotiated Sale|Firm Commitment,2,North America,Americas,Financials,Investment Holding Companies,Citigroup Global Markets Inc|Goldman Sachs & Co|JP Morgan Securities LLC,United States Of America (North America)
1.54E+11,3/22/2021,Gores Guggenheim Inc,IPO,Live,United States,3/22/2021,10,9.89,9.92,10.03,750,215.63,965.63,Nasdaq,Units,Negotiated Sale|Firm Commitment,2,North America,Americas,Financials,Investment Holding Companies,Deutsche Bank Securities Inc|Citigroup Global Markets Inc|Morgan Stanley & Co LLC,United States Of America (North America)
1.54E+11,3/22/2021,Virgin Group Acquisition Corp II,IPO,Live,United States,3/22/2021,10,9.9,9.95,10.03,350,100.63,437.5,New York Stock Exchange,Units,Firm Commitment|Negotiated Sale,2,North America,Americas,Financials,Investment Holding Companies,Credit Suisse Securities (USA) LLC,United States Of America (North America)
1.54E+11,3/22/2021,Supernova Partners Acquisition Co III Ltd,IPO,Live,United States,3/22/2021,10,9.86,10,10.01,281.03,7187.5,7468.53,New York Stock Exchange,Units,Firm Commitment|Negotiated Sale,2,North America,Americas,Financials,Investment Holding Companies,JP Morgan Securities LLC|Jefferies LLC,United States Of America (North America)
1.54E+11,3/22/2021,Lead Edge Growth Opportunities Ltd,IPO,Live,United States,3/3/2021,10,9.84,9.98,10.01,300,86.25,386.25,Nasdaq,Units,Firm Commitment|Negotiated Sale,2,North America,Americas,Financials,Investment Holding Companies,Credit Suisse Securities (USA) LLC|JP Morgan Securities LLC,United States Of America (North America)
1.54E+11,3/22/2021,Newbury Street Acquisition Corp,IPO,Live,United States,3/22/2021,10,9.84,9.87,10,120,45.63,165.63,Nasdaq,Units,Firm Commitment|Negotiated Sale,2,North America,Americas,Financials,Investment Holding Companies,Earlybirdcapital Inc,United States Of America (North America)
1.54E+11,3/22/2021,Movano Inc,IPO,Live,United States,3/10/2021,5,5.36,5.67,5.24,42.5,23.4,65.9,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7.65,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,National Securities Corp (US),United States Of America (North America)
1.54E+11,3/22/2021,Glass Houses Acquisition Corp,IPO,Live,United States,2/8/2021,10,9.86,10.02,9.98,230,57.5,250,Nasdaq,Units,Negotiated Sale|Firm Commitment,2,North America,Americas,Financials,Investment Holding Companies,Jefferies LLC,United States Of America (North America)
1.54E+11,3/22/2021,ArcLight Clean Transition Corp II,IPO,Live,United States,2/4/2021,10,9.95,9.98,10.1,275,79.06,343.75,Nasdaq,Units,Firm Commitment|Negotiated Sale,2,North America,Americas,Financials,Investment Holding Companies,Citigroup Global Markets Inc|Barclays Capital Inc,United States Of America (North America)
1.54E+11,3/22/2021,NextGen Acquisition Corp II,IPO,Live,United States,3/22/2021,10,10.01679842,10.18198289,10.18688243,350,115,465,Nasdaq,Units,Negotiated Sale|Firm Commitment,2,North America,Americas,Financials,Investment Holding Companies,Goldman Sachs & Co|Credit Suisse Securities (USA) LLC,United States Of America (North America)
1.54E+11,3/18/2021,BYTE Acquisition Corp,IPO,Live,United States,2/26/2021,10,9.99,10,10.1,323.69,86.25,409.94,Nasdaq,Units,Negotiated Sale|Firm Commitment,2,North America,Americas,Financials,Investment Holding Companies,Citigroup Global Markets Inc,United States Of America (North America)
1.54E+11,3/18/2021,Longview Acquisition Corp II,IPO,Live,United States,3/18/2021,10,10.13,10.07,10.15,690,143.75,833.75,New York Stock Exchange,Units,Firm Commitment|Negotiated Sale,2,North America,Americas,Financials,Investment Holding Companies,UBS Securities LLC|Cowen & Co,United States Of America (North America)
1.54E+11,3/18/2021,AF Acquisition Corp,IPO,Live,United States,2/25/2021,10,9.83,9.82,10,224,57.5,281.5,Nasdaq,Units,Firm Commitment|Negotiated Sale,2,North America,Americas,Financials,Investment Holding Companies,Cowen & Co,United States Of America (North America)
1.54E+11,3/18/2021,Finch Therapeutics Group Inc,IPO,Live,United States,3/15/2021,17,19.15,16,15.99,130.78,9734.87,9865.65,Nasdaq,Common Stock,Negotiated Sale|Firm Commitment,7,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,BofA Securities Inc|Jefferies LLC|Evercore Group,United States Of America (North America)
1.54E+11,3/18/2021,Instil Bio Inc,IPO,Live,United States,3/18/2021,20,26.8,27.06,19,368,1830.2,2198.2,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Morgan Stanley & Co LLC|Jefferies LLC|Cowen & Co|Truist Securities Inc,United States Of America (North America)
1.54E+11,3/18/2021,LDH Growth Corp I,IPO,Live,United States,1/29/2021,10,10.06,10.11,10.1,230,57.5,287.5,Nasdaq,Units,Firm Commitment|Negotiated Sale,2,North America,Americas,Financials,Investment Holding Companies,Citigroup Global Markets Inc|JP Morgan Securities LLC,United States Of America (North America)
1.54E+11,3/18/2021,AFC Gamma Inc,IPO,Live,United States,3/18/2021,19,21.9,20.79,21.19,136.56,NA,236.16,Nasdaq,Common Stock,Negotiated Sale|Firm Commitment,7,North America,Americas,Real Estate,Real Estate,JMP Securities LLC|Ladenburg Thalmann & Co|Seaport Global Holdings LLC|Lake Street Capital Markets LLC,United States Of America (North America)
1.54E+11,3/18/2021,Glenfarne Merger Corp,IPO,Live,United States,3/18/2021,10,9.91,9.94,10,272.54,71.88,344.42,Nasdaq,Units,Firm Commitment|Negotiated Sale,2,North America,Americas,Financials,Investment Holding Companies,Mizuho Securities USA Inc,United States Of America (North America)
1.54E+11,3/17/2021,Forum Merger IV Corp,IPO,Live,United States,2/17/2021,10,9.95,9.9,10.07,336.02,86.25,422.27,Nasdaq,Units,Negotiated Sale|Firm Commitment,2,North America,Americas,Financials,Investment Holding Companies,Jefferies LLC,United States Of America (North America)
1.54E+11,3/17/2021,Vine Energy Inc,IPO,Live,United States,3/9/2021,14,14.01,13.89,10.96,346.15,228.29,574.44,New York Stock Exchange,Class A Common Shares,Firm Commitment|Negotiated Sale,5,North America,Americas,Energy,Energy - Fossil Fuels,Citigroup Global Markets Inc|Credit Suisse Securities (USA) LLC|Morgan Stanley & Co LLC|Barclays Capital Inc|BofA Securities Inc|RBC Capital Markets LLC|Capital One Securities Inc|KeyBanc Capital Markets Inc|MUFG Securities Americas Inc|CastleOak Securities LP|Drexel Hamilton LLC|Samuel A. Ramirez & Co.|Stern Brothers & Co.,United States Of America (North America)
1.54E+11,3/17/2021,Gain Therapeutics Inc,IPO,Live,United States,3/10/2021,11,12.2,12.47,14.1,46,96.1,142.1,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,BTIG LLC|Oppenheimer & Co Inc|National Securities Corp (US),United States Of America (North America)
1.54E+11,3/17/2021,Accelerate Acquisition Corp,IPO,Live,United States,3/1/2021,10,9.9,9.82,10,400,115,500,New York Stock Exchange,Units,Firm Commitment|Negotiated Sale,2,North America,Americas,Financials,Investment Holding Companies,UBS Securities LLC,United States Of America (North America)
1.54E+11,3/17/2021,GX Acquisition Corp II,IPO,Live,United States,2/22/2021,10,9.9,9.84,10.06,300,86.25,386.25,Nasdaq,Units,Firm Commitment|Negotiated Sale,2,North America,Americas,Financials,Investment Holding Companies,Cantor Fitzgerald & Co,United States Of America (North America)
1.54E+11,3/17/2021,Duckhorn Portfolio Inc,IPO,Live,United States,3/10/2021,15,19,17.5,17.85,345,1525.7,1770.7,New York Stock Exchange,Common Stock,Negotiated Sale|Firm Commitment,6.25,North America,Americas,Consumer Non-Cyclicals,Food & Beverages,JP Morgan Securities LLC|Credit Suisse Securities (USA) LLC|Jefferies LLC|Barclays Capital Inc|BofA Securities Inc|Citigroup Global Markets Inc|Evercore Group|RBC Capital Markets LLC|Academy Securities Inc|Samuel A. Ramirez & Co.|Siebert Williams Shank & Co,United States Of America (North America)
1.54E+11,3/17/2021,Revolution Healthcare Acquisition Corp,IPO,Live,United States,3/1/2021,10,10.07,9.99,10.09,550,28.75,578.75,Nasdaq,Stock Appreciation Income Linked Securities (Sails),Negotiated Sale|Firm Commitment,2,North America,Americas,Financials,Investment Holding Companies,Morgan Stanley & Co LLC|Loop Capital Markets,United States Of America (North America)
1.54E+11,3/17/2021,Research Alliance Corp II,IPO,Live,United States,3/2/2021,10,10.22,10.18,10.86,149.5,32.5,182,Nasdaq,Class A Common Shares,Negotiated Sale|Firm Commitment,2,North America,Americas,Financials,Investment Holding Companies,Jefferies LLC,United States Of America (North America)
1.54E+11,3/17/2021,American Acquisition Opportunity Inc,IPO,Live,United States,2/4/2021,10,9.97,9.92,10,105.06,29.75,134.81,Nasdaq,Units,Negotiated Sale|Firm Commitment,2,North America,Americas,Financials,Investment Holding Companies,Kingswood Capital Markets LLC|Amerivet Securities Inc,United States Of America (North America)
